name	version	reason	foreign	repository
pipewire-pulse	1:1.6.9-1	dependency	no	extra
pipewire-support	1-16	explicit	no	garuda
pipewire-v4l2	1:1.6.9-1	dependency	no	extra
pipewire-x11-bell	1:1.6.9-1	dependency	no	extra
pipewire-zeroconf	1:1.6.9-1	dependency	no	extra
pirana	0.3.1-9	explicit	no	blackarch
pivotsuite	20.5640666-6	explicit	no	blackarch
pixd	9.f49add4-1	explicit	no	blackarch
pixiewps	1.4.2-4	dependency	no	extra
pixload	87.a8f58a7-4	explicit	no	blackarch
pixman	0.46.4-1	dependency	no	extra
pkcrack	1.2.3-1	explicit	no	blackarch
pkcs11-helper	1.31.0-1	dependency	no	extra
pkgconf	3.0.7-1	dependency	no	core
pkgfile	26-1	dependency	no	extra
pkinittools	13.0f0cfa5-2	explicit	no	blackarch
pkt2flow	69.868a2e8-1	explicit	no	blackarch
plasma-activities	6.7.5-1	dependency	no	extra
plasma-activities-stats	6.7.5-1	dependency	no	extra
plasma-applet-window-buttons	0.14.0-4.1	explicit	no	garuda
plasma-browser-integration	6.7.5-1	explicit	no	extra
plasma-desktop	6.7.5-1	explicit	no	extra
plasma-disasm	922.ec7df9b-9	explicit	no	blackarch
plasma-firewall	6.7.5-1	explicit	no	extra
plasma-integration	6.7.5-1	dependency	no	extra
plasma-login-manager	6.7.5-1	dependency	no	extra
plasma-nm	6.7.5-1	explicit	no	extra
plasma-pa	6.7.5-1	explicit	no	extra
plasma-systemmonitor	6.7.5-1	explicit	no	extra
plasma-thunderbolt	6.7.5-1	explicit	no	extra
plasma-wayland-protocols	1.23.0-1	explicit	no	extra
plasma-workspace	6.7.5-1	dependency	no	extra
plasma5support	6.7.5-1	dependency	no	extra
plasma6-applets-panel-colorizer	8.0.0-1	dependency	no	chaotic-aur
plasma6-applets-window-title	0.9.0-2	explicit	no	chaotic-aur
plasma6-wallpapers-blurredwallpaper	3.6.0-1	explicit	no	chaotic-aur
platypus	v1.5.1.r204.g0cb1673-2	explicit	no	blackarch
plcscan	0.1-6	explicit	no	blackarch
plecost	104.4895e34-7	explicit	no	blackarch
plfit	1.0.1-1	dependency	no	extra
plocate	1.1.25-1	explicit	no	extra
plotutils	2.6-12	dependency	no	extra
plown	13.ccf998c-4	explicit	no	blackarch
plumber.py	18.3f1be68-6	explicit	no	blackarch
plutil	1.6-5	explicit	no	blackarch
pmacct	1:v1.7.6.r1545.g5824ef3-1	explicit	no	blackarch
pmap	1.10-4	explicit	no	blackarch
pmapper	82.91d2e60-7	explicit	no	blackarch
pmcma	1.00-3	explicit	no	blackarch
pmdump	1.2-2	explicit	no	blackarch
pngcheck	3.0.3-1	explicit	no	blackarch
pnscan	1.14.1-1	explicit	no	blackarch
poco	1.15.4-1	explicit	no	extra
pocsuite	430.877d1b1-4	explicit	no	blackarch
podman	6.1.2-1	explicit	no	extra
podman-compose	1.6.0-1	explicit	no	extra
podman-desktop	1.29.3-1	explicit	no	extra
podman-docker	6.1.2-1	explicit	no	extra
poison	1.5.41-1	explicit	no	blackarch
polenum	23.b07ca35-1	dependency	no	blackarch
polkit	127-3	dependency	no	extra
polkit-gnome	0.105-12	dependency	no	extra
polkit-kde-agent	6.7.5-1	dependency	no	extra
polkit-qt6	0.201.1-1	dependency	no	extra
poly	52.4e6f189-4	explicit	no	blackarch
polyswarm	3.19.0-1	explicit	no	blackarch
pompem	141.3ebe768-9	explicit	no	blackarch
poppler	26.08.0-1	dependency	no	extra
poppler-data	0.4.12-2	dependency	no	extra
poppler-glib	26.08.0-1	explicit	no	extra
poppler-qt6	26.08.0-1	dependency	no	extra
popt	1.19-2	dependency	no	core
poracle	68.dcc00b0-9	explicit	no	blackarch
portaudio	1:19.7.0-4	dependency	no	extra
portia	39.2e6e608-5	explicit	no	blackarch
portmanteau	1.0-3	explicit	no	blackarch
portmidi	1:2.0.8-1	explicit	no	extra
portsmf	234-3	explicit	no	extra
portspoof	152.89d5ecc-1	explicit	no	blackarch
postenum	126.f91ba1c-1	explicit	no	blackarch
postfix	3.11.7-1	dependency	no	extra
postfix-lmdb	3.11.7-1	dependency	no	extra
postgresql	18.6-1	dependency	no	extra
postgresql-libs	18.6-1	dependency	no	extra
postman-bin	12.29.1-1	explicit	no	chaotic-aur
posttester	0.1-3	explicit	no	blackarch
potrace	1.16-5	explicit	no	extra
power-profiles-daemon	0.30-1	explicit	no	extra
powercloud	21.0928303-1	explicit	no	blackarch
powerdevil	6.7.5-2	explicit	no	extra
powerfuzzer	1_beta-8	explicit	no	blackarch
powerlessshell	117.b168ccb-1	explicit	no	blackarch
powermft	5.76574543-1	explicit	no	blackarch
powerops	32.13fe55b-1	explicit	no	blackarch
powershdll	72.62cfa17-1	explicit	no	blackarch
powersploit	591.d943001-1	explicit	no	blackarch
powerstager	14.0149dc9-9	explicit	no	blackarch
powertop	2.16-1	explicit	no	extra
pown	332.0e32edf-1	explicit	no	blackarch
ppee	1.12-1	explicit	no	blackarch
ppfuzz	31.80982ec-1	explicit	no	blackarch
ppmap	v1.2.0.r15.g9426af6-1	explicit	no	blackarch
ppp	2.5.3-1	dependency	no	core
pps-tools	1.0.3-2	dependency	no	extra
ppscan	0.3-2	explicit	no	blackarch
pptpclient	1.10.0-3	dependency	no	core
pr0cks	1:20.bcfcf2d-1	explicit	no	blackarch
prads	1132.e631f4f-3	explicit	no	blackarch
praeda	49.b0b17d3-3	explicit	no	blackarch
pre-commit	4.6.2-1	dependency	no	extra
pre2k	24.ff51b3b-2	explicit	no	blackarch
preeny	110.aaef77f-1	explicit	no	blackarch
pret	108.a04bd04-6	explicit	no	blackarch
princeprocessor	1:132.bffda8c-1	explicit	no	blackarch
printer-support	1-6	explicit	no	garuda
prison	6.30.0-1	dependency	no	extra
privatebin-cli	2.2.1-4	dependency	no	chaotic-aur
procdump	1:3.5.1.r0.g5c01514-1	explicit	no	blackarch
procps-ng	4.0.7-1	explicit	no	core
proctal	482.67bf7e8-1	explicit	no	blackarch
procyon	0.6-1	explicit	no	blackarch
profuzz	9.aa6dded-4	explicit	no	blackarch
proj	9.8.1-1	dependency	no	extra
prometheus	3.14.0-1	explicit	no	extra
prometheus-firewall	176.a316d66-10	explicit	no	blackarch
promiscdetect	1.0-2	explicit	no	blackarch
protobuf	36.1-1	dependency	no	extra
protobuf-c	1.5.2-15	dependency	no	extra
protos-sip	2-4	explicit	no	blackarch
protosint	35.34e570a-1	explicit	no	blackarch
prowler	1:9167.282fe5b46b-1	explicit	no	blackarch
proxenet	712.67fc6b5-5	explicit	no	blackarch
proxify	904.cb35116-1	explicit	no	blackarch
proxmark3	4.20142-2	dependency	no	extra
proxybroker2	662.44742c6-1	explicit	no	blackarch
proxychains-ng	4.17-3	dependency	no	extra
proxycheck	0.1-7	explicit	no	blackarch
proxyp	2013-7	explicit	no	blackarch
proxyscan	0.3-7	explicit	no	blackarch
proxytunnel	1.13.0-1	dependency	no	extra
prrte	3.0.14-1	explicit	no	extra
ps1encode	41.68d7778-8	explicit	no	blackarch
pscan	1.3-4	explicit	no	blackarch
pshitt	23.dae7931-2	explicit	no	blackarch
psmisc	23.7-2	explicit	no	core
pspy	159.2312eed-4	explicit	no	blackarch
pstoreview	1.0-6	explicit	no	blackarch
psutils	3.3.17-1	explicit	no	extra
ptex	2.5.4-1	explicit	no	extra
ptf	1517.74f58d6-5	explicit	no	blackarch
pth-toolkit	7.3641cdc-2	explicit	no	blackarch
ptunnel	0.72-7	dependency	no	extra
publicsuffix-list	20260507.2070.ee780bcf-1	dependency	no	extra
pugixml	1.16-1	explicit	no	extra
pulledpork	397.5ccf5c5-5	explicit	no	blackarch
pulsar	55.3c61178-8	explicit	yes	foreign
pulse-native-provider	1:1.6.9-1	dependency	no	extra
pulseaudio-alsa	1:1.2.12-6	explicit	no	extra
pulseaudio-qt	1.9.0-1	dependency	no	extra
punk	9.c2bc420-6	explicit	no	blackarch
punter	45.97b7bed-4	explicit	no	blackarch
puppet	8.10.0-6	explicit	no	extra
pupy	2988.4b78dc58-1	explicit	no	blackarch
pureblood	37.2c5ce07-1	explicit	no	blackarch
puredns	v2.1.1.r4.g46bd4c9-1	explicit	no	blackarch
purpose	6.30.0-1	dependency	no	extra
putty	0.85-1	explicit	no	extra
pwcrack	368.b6fba8a-4	explicit	no	blackarch
pwd-hash	2.0-2	explicit	no	blackarch
pwdlogy	14.8b92bcf-6	explicit	no	blackarch
pwdlyser	136.483b9bc-2	explicit	no	blackarch
pwdump	7.1-6	explicit	no	blackarch
pwfuzz-rs	v0.2.0.r1.gac56f42-1	explicit	no	blackarch
pwnat	14.d3c2b05-1	explicit	no	blackarch
pwncat	0.1.2-6	explicit	no	blackarch
pwncat-caleb	v0.5.4.r11.g37f04d4-7	explicit	no	blackarch
pwndbg	2026.07.29-1	dependency	no	extra
pwndora	1:1.ba7f6e6-2	explicit	no	blackarch
pwndrop	18.385ba70-2	explicit	no	blackarch
pwned	3063.b6554f1-1	explicit	no	blackarch
pwned-search	40.04c1439-8	explicit	no	blackarch
pwnedornot	152.c388d26-1	explicit	no	blackarch
pwnedpasswords	3.0.0.r7.ge33d4bb-3	explicit	no	blackarch
pwnloris	14.7ad1486-3	explicit	no	blackarch
pyadrecon	0.10.2-1	explicit	no	blackarch
pyalpm	0.12.0-1	dependency	no	extra
pyaxmlparser	v0.3.31.r13.g446bf7c-2	explicit	no	blackarch
pybind11	3.1.0-1	explicit	no	extra
pybozocrack	87.ceb0cd9-9	explicit	no	blackarch
pycharm-community-edition	2026.2.3-1	explicit	no	extra
pydictor	100.4a77f0a-3	explicit	no	blackarch
pyersinia	49.73f4056-14	explicit	no	blackarch
pyew	109.8eb3e49-4	explicit	no	blackarch
pyexfil	81.2ef1b8c-1	explicit	no	blackarch
pyfiscan	3008.597ac0e-1	explicit	no	blackarch
pyfuscation	17.6d8d53f-6	explicit	no	blackarch
pygoocanvas	0.14.1-1	dependency	no	blackarch
pygpoabuse	51.c18e1de-1	explicit	no	blackarch
pygtk	2.24.0-10	dependency	no	blackarch
pygtksourceview2	2.10.1-7	dependency	no	blackarch
pyinstaller	2:6.22.3-1	dependency	no	blackarch
pyinstaller-hooks-contrib	2026.7-1	dependency	no	blackarch
pyinstxtractor	2026.07.r0.g815d31c-1	explicit	no	blackarch
pyjfuzz	159.578d44c-1	explicit	no	blackarch
pykek	12.651b9ba-1	explicit	no	blackarch
pymeta	1:1.0.4.r25.gdb8a80b-1	explicit	no	blackarch
pyminifakedns	0.1-8	explicit	no	blackarch
pymssql	2.1.5-1	dependency	no	blackarch
pyqt3	3.18.1-1	dependency	no	blackarch
pyqt4-common	4.12.3-13	dependency	no	blackarch
pyrasite	2.0-3	explicit	no	blackarch
pyrdp	2107.b610809-1	explicit	no	blackarch
pyrit	0.5.0-9	explicit	no	blackarch
pyside6	6.11.2-1	explicit	no	extra
pyssltest	9.d7703f0-5	explicit	no	blackarch
pystring	1.2.0-1	explicit	no	extra
pytacle	alpha2-7	explicit	no	blackarch
pytbull	19.3d82a54-7	explicit	no	blackarch
pythem	454.e4fcb8a-5	explicit	no	blackarch
python	3.14.7-1	dependency	no	core
python-aaf2	1.7.1-4	explicit	no	extra
python-about-time	4.2.2-1	dependency	no	blackarch
python-absl	2.5.0-1	dependency	no	extra
python-adal	1.2.7-8	dependency	no	extra
python-adblock	0.6.0-5	explicit	no	extra
python-adblockparser	0.7-7	dependency	no	blackarch
python-aenum	3.1.16-2	dependency	no	blackarch
python-aesedb	0.1.8-2	dependency	no	blackarch
python-ahocorasick	1:v2.3.1.r0.g4e28d29-1	dependency	no	blackarch
python-ailment	9.2.158-2	dependency	no	extra
python-aiocache	0.12.3-2	dependency	no	blackarch
python-aiocmd	0.1.5-8	dependency	no	blackarch
python-aiodns	4.0.4-1	dependency	no	extra
python-aiofiles	25.1.0-2	dependency	no	extra
python-aiohappyeyeballs	2.7.1-1	dependency	no	extra
python-aiohttp	3.13.5-1	dependency	no	extra
python-aiohttp-jinja2	1.6-4	dependency	no	blackarch
python-aiohttp-socks	0.11.0-2	dependency	no	extra
python-aiohttp-xmlrpc	1.5.0-6	dependency	no	blackarch
python-aiomultiprocess	0.9.1-4	dependency	no	blackarch
python-aioquic	1.3.0-1	dependency	no	extra
python-aiorun	2025.1.1-2	dependency	no	blackarch
python-aiosignal	1.4.0-3	dependency	no	extra
python-aiosmb	0.4.14-2	dependency	no	blackarch
python-aiosqlite	0.22.1-1	dependency	no	extra
python-aiowinreg	0.0.13-2	dependency	no	blackarch
python-ajpy	0.0.5-8	dependency	no	blackarch
python-alembic	1.20.0-1	dependency	no	extra
python-alive-progress	3.3.0-2	dependency	no	blackarch
python-altgraph	0.17.5-2	dependency	no	blackarch
python-amqp	5.3.1-3	dependency	no	blackarch
python-ana	0.06-6	dependency	no	extra
python-aniso8601	10.0.1-2	dependency	no	extra
python-annotated-doc	0.0.5-1	dependency	no	extra
python-annotated-types	0.8.0-1	dependency	no	extra
python-ansi2html	1.9.5-1	dependency	no	extra
python-anthropic	0.109.1-1	dependency	no	blackarch
python-antlerinator	4.9.2-8	dependency	no	blackarch
python-antlr4	4.13.2-3	dependency	no	extra
python-anyascii	0.3.3-2	dependency	no	blackarch
python-anyio	4.15.1-1	dependency	no	extra
python-api-dnsdumpster	1:v0.11.r0.g7c60722-1	explicit	no	blackarch
python-apispec	6.10.0-1	dependency	no	extra
python-apispec-webframeworks	1.2.0-2	dependency	no	extra
python-apng	0.3.4-8	dependency	no	blackarch
python-appdirs	1.4.4-12	explicit	no	extra
python-apscheduler	3.11.2-2	dependency	no	blackarch
python-arabic-reshaper	3.0.0-5	dependency	no	blackarch
python-archinfo	9.2.221-1	dependency	no	extra
python-argcomplete	3.7.2-1	dependency	no	extra
python-argon2-cffi	25.1.0-2	dependency	no	extra
python-argon2-cffi-bindings	25.1.0-2	dependency	no	extra
python-argparse	1.4.0-17	dependency	no	blackarch
python-arpreq	0.3.4-4	dependency	no	blackarch
python-arpspoof	1.1.2-6	dependency	no	blackarch
python-arpy	2.3.0-6	dependency	no	extra
python-arrow	1.4.0-2	dependency	no	extra
python-asciistuff	1.3.3-2	dependency	no	blackarch
python-asciitree	0.3.3-8	dependency	no	blackarch
python-asgiref	3.12.1-1	dependency	no	extra
python-asn1crypto	1.5.1-6	dependency	no	extra
python-ast-serialize	0.3.0-2	dependency	no	extra
python-astor	0.8.1-10	dependency	no	extra
python-astroid	4.2.0-1	dependency	no	extra
python-asttokens	3.0.2-1	dependency	no	extra
python-astunparse	1.6.3-10	dependency	no	extra
python-asyauth	0.0.23-2	dependency	no	blackarch
python-async-timeout	5.0.1-1	dependency	no	blackarch
python-asyncio	4.0.0-1	dependency	no	blackarch
python-asysocks	0.2.18-2	dependency	no	blackarch
python-attrs	26.1.0-1	explicit	no	extra
python-augmentor	0.2.12-4	dependency	no	blackarch
python-autobahn	26.7.1-2	dependency	no	extra
python-autocommand	2.2.2-9	explicit	no	extra
python-automat	25.4.16-2	explicit	no	extra
python-autoslot	2025.11.1-2	dependency	no	blackarch
python-babel	2.18.0-1	explicit	no	extra
python-backoff	2.2.1-5	dependency	no	blackarch
python-backports.csv	1.0.7-11	dependency	no	blackarch
python-badges	102.5fdc197-1	dependency	no	blackarch
python-banal	1.0.6-7	dependency	no	blackarch
python-base58	2.1.1-3	dependency	no	extra
python-basemap	2.0.0-3	dependency	no	extra
python-basemap-common	2.0.0-3	dependency	no	extra
python-bcrypt	5.0.0-2	explicit	no	extra
python-beautifulsoup4	4.15.0-1	explicit	no	extra
python-beautifultable	1.1.0-5	dependency	no	blackarch
python-bidict	0.23.1-5	dependency	no	extra
python-billiard	4.2.4-2	dependency	no	blackarch
python-binaryornot	0.6.0-1	dependency	no	extra
python-bintrees	2.2.0-7	dependency	no	blackarch
python-bitarray	3.8.1-1	dependency	no	extra
python-bitstring	4.4.0-1	dependency	no	extra
python-black	26.5.1-1	dependency	no	extra
python-bleach	6.4.0-1	dependency	no	extra
python-blessed	1.49-1	dependency	no	extra
python-blessings	1.7-15	dependency	no	blackarch
python-blinker	1.9.0-4	dependency	no	extra
python-bluepy	1.3.0-12	dependency	no	extra
python-boto3	1.43.64-2	dependency	no	extra
python-botocore	1.43.64-1	dependency	no	extra
python-bottle	0.13.4-1	dependency	no	extra
python-brotli	1.2.0-1	dependency	no	core
python-brotlicffi	1.2.0.2-1	dependency	no	extra
python-brotlipy	0.7.0-15	dependency	no	blackarch
python-browser-cookie3	0.20.1-1	dependency	no	blackarch
python-bs4	0.0.2-1	dependency	no	blackarch
python-btrees	6.5-1	dependency	no	extra
python-build	1.6.0-1	dependency	no	extra
python-builtwith	1.3.4-8	dependency	no	blackarch
python-cachecontrol	1:0.14.4-3	explicit	no	extra
python-cached-property	2.0.1-1	dependency	no	blackarch
python-cachelib	0.13.0-4	dependency	no	extra
python-cachetools	7.2.0-1	dependency	no	extra
python-cachy	0.3.0-12	dependency	no	extra
python-cairo	1.29.1-1	explicit	no	extra
python-can	4.6.1-2	dependency	no	extra
python-capng	0.9.6-1	dependency	no	core
python-capstone	5.0.9-1	dependency	no	extra
python-capstone6pwndbg	6.0.0Alpha9-1	dependency	no	extra
python-case	1.5.3-12	dependency	no	blackarch
python-cattrs	26.2.0-1	dependency	no	extra
python-cbor2	6.1.4-1	dependency	no	extra
python-cchardet	2.1.7-9	dependency	no	blackarch
python-celery	5.6.3-1	dependency	no	blackarch
python-cement	1:2.10.12-12	dependency	no	blackarch
python-censys	1:2.2.19-1	dependency	no	blackarch
python-cerberus	1.3.8-2	dependency	no	extra
python-certifi	2026.07.22-1	explicit	no	extra
python-cffi	2.1.1-1	explicit	no	extra
python-cfgv	3.5.0-1	dependency	no	extra
python-cfscrape	1:2.1.1-7	dependency	no	blackarch
python-chardet	6.0.0.post1-1	explicit	no	extra
python-charset-normalizer	3.5.1-1	explicit	no	extra
python-checksumdir	1.3.0-1	dependency	no	blackarch
python-cheroot	11.1.2-2	dependency	no	extra
python-cherrypy	18.10.0-3	dependency	no	extra
python-cherrypy-cors	1.7.0-5	dependency	no	blackarch
python-chromedriver-autoinstaller	0.6.4-4	dependency	no	blackarch
python-cinemagoer	2023.05.01-1.3	explicit	no	chaotic-aur
python-claripy	9.2.221-1	dependency	no	extra
python-cle	9.2.160-2	dependency	no	extra
python-clearbit	0.1.7-12	dependency	no	blackarch
python-cleo	1:2.1.0-2	dependency	no	extra
python-cli-helpers	2.15.0-1	dependency	no	blackarch
python-click	8.3.3-1	explicit	no	extra
python-click-config-file	0.6.0-6	dependency	no	blackarch
python-click-didyoumean	0.3.1-4	dependency	no	extra
python-click-log	0.4.0-6	dependency	no	extra
python-click-option-group	0.5.9-1.1	dependency	no	chaotic-aur
python-click-plugins	1.1.1-14	dependency	no	blackarch
python-click-repl	0.3.0-5	dependency	no	blackarch
python-click-shell	2.1-6	dependency	no	blackarch
python-clickclick	20.10.2-11	dependency	no	blackarch
python-clint	0.5.1-17	dependency	no	blackarch
python-cloudpickle	3.1.2-3	dependency	no	extra
python-cloudscraper	3.0.0-2	dependency	no	chaotic-aur
python-cmd2	4.2.4-1	dependency	no	extra
python-colorama	0.4.6-6	explicit	no	extra
python-colorclass	2.2.2-5	dependency	no	extra
python-colored	2.3.1-1	dependency	no	blackarch
python-colored-traceback	0.4.2-2	dependency	no	extra
python-coloredlogs	15.0.1-8	dependency	no	extra
python-colorlog	6.10.0-1	dependency	no	extra
python-colorscript	37.b98ec07-4	dependency	no	blackarch
python-colour	0.1.5-16	dependency	no	extra
python-columnar	1.4.1-6	dependency	no	blackarch
python-comment-parser	1.2.5-2	dependency	no	blackarch
python-commonmark	0.9.2-1	dependency	no	extra
python-config	0.5.1-6	dependency	no	blackarch
python-configargparse	1.7.7-1	dependency	no	extra
python-configobj	5.0.9-6	explicit	no	extra
python-configupdater	3.2-3	dependency	no	extra
python-connexion	2.14.2-5	dependency	no	blackarch
python-console-menu	0.8.0-6	dependency	no	blackarch
python-constantly	23.10.4-3	explicit	no	extra
python-construct	2.10.70-6	dependency	no	extra
python-contourpy	1.4.0-1	explicit	no	extra
python-cookiecutter	2.7.1-1	dependency	no	extra
python-cooldict	1.04-5	dependency	no	extra
python-couchdb	1.2-11	dependency	no	blackarch
python-coverage	7.16.1-1	dependency	no	extra
python-cowpy	1.1.5-5	dependency	no	blackarch
python-cppheaderparser	2.7.4-10	dependency	no	extra
python-cpppo	5.2.5-1	dependency	no	blackarch
python-cprint	1.2.2-7	dependency	no	blackarch
python-crashtest	0.4.1-5	dependency	no	extra
python-crayons	0.4.0-8	dependency	no	extra
python-crc16	0.1.1-8	dependency	no	blackarch
python-crccheck	1.3.1-1	dependency	no	blackarch
python-crcelk	1.3-7	dependency	no	blackarch
python-crcmod	1.7-9	dependency	no	extra
python-crossplane	0.5.8-6	dependency	no	blackarch
python-cryptography	50.0.1-1	explicit	no	extra
python-crysp	1.2-8	dependency	no	blackarch
python-crytic-compile	0.3.11-1	dependency	no	blackarch
python-cssselect	1.5.0-1	explicit	no	extra
python-cssselect2	0.10.1-1	dependency	no	extra
python-cssutils	2.15.0-1	dependency	no	blackarch
python-cstruct	v6.2.r10.gfde9641-1	dependency	no	blackarch
python-curl_cffi	0.16.3-1	explicit	no	extra
python-cvss	3.6-2	dependency	no	blackarch
python-cx_oracle	8.3.0-2	dependency	no	blackarch
python-cxxfilt	0.3.0-6	dependency	no	blackarch
python-cxxheaderparser	2.0.0-1	dependency	no	extra
python-cybox	1:2.1.0.21-6	dependency	no	blackarch
python-cycler	0.12.1-4	explicit	no	extra
python-cymruwhois	1.6-11	explicit	no	blackarch
python-cytoolz	1.1.0-2	dependency	no	extra
python-daemon	3.1.2-6	dependency	no	extra
python-dataset	1.6.2-5	dependency	no	blackarch
python-dateutil	2.9.0-8	explicit	no	extra
python-dbus	1.4.0-2	dependency	no	extra
python-decorator	5.3.1-1	dependency	no	extra
python-defang	0.5.3-9	dependency	no	blackarch
python-defusedcsv	3.0.0-2	dependency	no	blackarch
python-defusedxml	0.7.1-8	dependency	no	extra
python-delegator.py	0.1.1-9	dependency	no	blackarch
python-demjson	2.2.4-12	dependency	no	blackarch
python-deprecated	1.3.1-2	dependency	no	extra
python-deprecation	2.1.0-12	dependency	no	extra
python-dhcplib	0.1.1-8	dependency	no	blackarch
python-dicttoxml	1.7.16-4	dependency	no	blackarch
python-dill	0.4.1-1	dependency	no	extra
python-discord-webhook	1.4.1-2	dependency	no	blackarch
python-diskcache	5.6.3-5	dependency	no	blackarch
python-dissect.cstruct	4.7-2	dependency	no	extra
python-distlib	0.4.3-1	dependency	no	extra
python-distro	1.9.0-4	explicit	no	extra
python-distutils-extra	2.39-15	dependency	no	extra
python-django	5.2.13-1	dependency	no	extra
python-django-extensions	4.1-2	dependency	no	extra
python-django-rest-framework	3.17.1-1	dependency	no	extra
python-django-tables2	3.0.0-1	dependency	no	blackarch
python-dlib	20.0.1-1	dependency	no	blackarch
python-dm-tree	0.1.9-2	dependency	no	blackarch
python-dnsimple	8.0.0-1	dependency	no	blackarch
